"name","dept","area","count","adjustedcount","year"
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.5,1991
Sarit Kraus,Bar-Ilan University,aaai,1.0,1.0,1993
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.5,1997
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.33333,2002
Sarit Kraus,Bar-Ilan University,aaai,4.0,1.5833,2005
Sarit Kraus,Bar-Ilan University,aaai,2.0,0.75,2006
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.5,2007
Sarit Kraus,Bar-Ilan University,aaai,2.0,0.5,2008
Sarit Kraus,Bar-Ilan University,aaai,3.0,0.83333,2010
Sarit Kraus,Bar-Ilan University,aaai,3.0,0.78333,2011
Sarit Kraus,Bar-Ilan University,aaai,4.0,1.0667,2012
Sarit Kraus,Bar-Ilan University,aaai,5.0,1.4833,2013
Sarit Kraus,Bar-Ilan University,aaai,3.0,0.91667,2014
Sarit Kraus,Bar-Ilan University,aaai,2.0,0.75,2015
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.16667,2016
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.2,2017
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.33333,2019
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.33333,2020
Sarit Kraus,Bar-Ilan University,aaai,1.0,0.33333,2021
Sarit Kraus,Bar-Ilan University,chiconf,1.0,0.25,2014
Sarit Kraus,Bar-Ilan University,chiconf,1.0,0.16667,2021
Sarit Kraus,Bar-Ilan University,ec,1.0,0.2,2005
Sarit Kraus,Bar-Ilan University,focs,1.0,0.5,1983
Sarit Kraus,Bar-Ilan University,icml,1.0,0.2,2020
Sarit Kraus,Bar-Ilan University,icml,1.0,0.33333,2021
Sarit Kraus,Bar-Ilan University,icra,1.0,0.33333,2008
Sarit Kraus,Bar-Ilan University,icra,1.0,0.33333,2010
Sarit Kraus,Bar-Ilan University,ijcai,1.0,0.5,1991
Sarit Kraus,Bar-Ilan University,ijcai,1.0,0.5,1993
Sarit Kraus,Bar-Ilan University,ijcai,1.0,0.5,2001
Sarit Kraus,Bar-Ilan University,ijcai,1.0,0.33333,2003
Sarit Kraus,Bar-Ilan University,ijcai,1.0,0.33333,2005
Sarit Kraus,Bar-Ilan University,ijcai,3.0,1.0,2007
Sarit Kraus,Bar-Ilan University,ijcai,4.0,1.4167,2009
Sarit Kraus,Bar-Ilan University,ijcai,2.0,0.5,2011
Sarit Kraus,Bar-Ilan University,ijcai,2.0,0.58333,2013
Sarit Kraus,Bar-Ilan University,ijcai,1.0,0.2,2015
Sarit Kraus,Bar-Ilan University,ijcai,3.0,1.0333,2017
Sarit Kraus,Bar-Ilan University,ijcai,2.0,0.66667,2018
Sarit Kraus,Bar-Ilan University,ijcai,2.0,0.58333,2020
Sarit Kraus,Bar-Ilan University,iros,1.0,0.16667,2018
Sarit Kraus,Bar-Ilan University,sigir,1.0,0.2,2021
Sarit Kraus,Bar-Ilan University,tcss,1.0,0.25,2014
Sarit Kraus,Bar-Ilan University,tcss,1.0,0.14286,2020
Sasitharan Balasubramaniam,Tampere University of Technology,tcss,1.0,0.2,2019
Saskia Metzler,Max Planck Institute for Informatics,socnet,1.0,0.33333,2019
Sean M. Fitzhugh,University of California - Irvine,socnet,1.0,0.5,2018
Sean M. Fitzhugh,University of California - Irvine,socnet,1.0,0.5,2021
Sergiy Butenko,Texas A&M University,socnet,1.0,0.33333,2016
Serhad Sarica,Singapore University of Technology and Design,tcss,1.0,0.11111,2019
Seunghoo Lim,International University of Japan,socnet,1.0,0.33333,2020
Shahid Mumtaz,Universidade de Aveiro,tcss,2.0,0.26786,2019
Shahid Mumtaz,Universidade de Aveiro,tcss,1.0,0.16667,2020
Shahla Nemati,Shahrekord University,tcss,1.0,0.14286,2020
Shajulin Benedict,Indian Institute of Information Technology Kottayam,tcss,1.0,1.0,2020
Shaoxiong Ji,Aalto University,tcss,1.0,0.16667,2021
Sharon Goldwater,University of Edinburgh,acl,1.0,0.33333,2006
Sharon Goldwater,University of Edinburgh,acl,1.0,0.5,2007
Sharon Goldwater,University of Edinburgh,acl,1.0,0.33333,2008
Sharon Goldwater,University of Edinburgh,acl,2.0,0.66667,2012
Sharon Goldwater,University of Edinburgh,acl,2.0,0.58333,2014
Sharon Goldwater,University of Edinburgh,acl,1.0,0.33333,2019
Sharon Goldwater,University of Edinburgh,acl,1.0,0.33333,2020
Sharon Goldwater,University of Edinburgh,ase,1.0,0.25,2003
Sharon Goldwater,University of Edinburgh,emnlp,1.0,0.5,2005
Sharon Goldwater,University of Edinburgh,emnlp,2.0,0.58333,2010
Sharon Goldwater,University of Edinburgh,emnlp,2.0,0.58333,2011
Sharon Goldwater,University of Edinburgh,emnlp,2.0,0.58333,2013
Sharon Goldwater,University of Edinburgh,emnlp,1.0,0.33333,2020
Sharon Goldwater,University of Edinburgh,ijcai,1.0,0.5,2009
Sharon Goldwater,University of Edinburgh,naacl,1.0,0.33333,2007
Sharon Goldwater,University of Edinburgh,naacl,2.0,0.83333,2009
Sharon Goldwater,University of Edinburgh,naacl,1.0,0.5,2018
Sharon Goldwater,University of Edinburgh,naacl,2.0,0.7,2019
Sharon Goldwater,University of Edinburgh,nips,1.0,0.33333,2005
Sharon Goldwater,University of Edinburgh,nips,1.0,0.33333,2006
Sharon Goldwater,University of Edinburgh,tsc,1.0,0.33333,2020
Shaurya Agarwal,University of Central Florida,tcss,1.0,0.33333,2019
Shenghua Liu,Chinese Academy of Sciences,aaai,2.0,0.58333,2014
Shenghua Liu,Chinese Academy of Sciences,aaai,1.0,0.25,2015
Shenghua Liu,Chinese Academy of Sciences,aaai,1.0,0.125,2020
Shenghua Liu,Chinese Academy of Sciences,aaai,1.0,0.14286,2021
Shenghua Liu,Chinese Academy of Sciences,ijcai,1.0,0.2,2016
Shenghua Liu,Chinese Academy of Sciences,ijcai,3.0,0.6,2017
Shenghua Liu,Chinese Academy of Sciences,ijcai,1.0,0.16667,2018
Shenghua Liu,Chinese Academy of Sciences,ijcai,1.0,0.2,2019
Shenghua Liu,Chinese Academy of Sciences,tsc,1.0,0.16667,2018
Shiping Wang,Fuzhou University,tcss,1.0,0.25,2019
Shiping Wang,Fuzhou University,tcss,1.0,0.33333,2021
Shira Offer,Bar-Ilan University,socnet,1.0,0.5,2020
Shirui Pan,Monash University,aaai,1.0,0.16667,2018
Shirui Pan,Monash University,aaai,1.0,0.2,2019
Shirui Pan,Monash University,aaai,3.0,0.58333,2020
Shirui Pan,Monash University,aaai,1.0,0.25,2021
Shirui Pan,Monash University,cvpr,1.0,0.2,2020
Shirui Pan,Monash University,icde,1.0,0.25,2013
Shirui Pan,Monash University,icml,1.0,0.16667,2021
Shirui Pan,Monash University,ijcai,1.0,0.5,2013
Shirui Pan,Monash University,ijcai,1.0,0.2,2015
Shirui Pan,Monash University,ijcai,2.0,0.36667,2016
Shirui Pan,Monash University,ijcai,3.0,0.53333,2018
Shirui Pan,Monash University,ijcai,3.0,0.56667,2019
Shirui Pan,Monash University,ijcai,3.0,0.56667,2020
Shirui Pan,Monash University,kdd,2.0,0.33333,2020
Shirui Pan,Monash University,nips,3.0,0.5,2020
Shirui Pan,Monash University,tcss,1.0,0.16667,2021
Shirui Pan,Monash University,www,1.0,0.2,2020
Shirui Pan,Monash University,www,1.0,0.16667,2021
Shonali Krishnaswamy,Monash University,aaai,1.0,0.25,2012
Shonali Krishnaswamy,Monash University,aaai,1.0,0.2,2014
Shonali Krishnaswamy,Monash University,ijcai,2.0,0.4,2015
Shonali Krishnaswamy,Monash University,sigir,1.0,0.2,2015
Shonali Krishnaswamy,Monash University,tcss,1.0,0.16667,2015
Shonali Krishnaswamy,Monash University,ubicomp,1.0,0.2,2012
Shou-De Lin,National Taiwan University,aaai,1.0,0.5,2018
Shou-De Lin,National Taiwan University,acl,1.0,0.25,2014
Shou-De Lin,National Taiwan University,acl,1.0,0.33333,2020
Shou-De Lin,National Taiwan University,emnlp,1.0,0.5,2016
Shou-De Lin,National Taiwan University,emnlp,1.0,0.25,2018
Shou-De Lin,National Taiwan University,emnlp,1.0,0.2,2019
Shou-De Lin,National Taiwan University,icml,1.0,0.5,2014
Shou-De Lin,National Taiwan University,icml,1.0,0.16667,2017
Shou-De Lin,National Taiwan University,icml,1.0,0.25,2019
Shou-De Lin,National Taiwan University,ijcai,1.0,0.16667,2013
Shou-De Lin,National Taiwan University,kdd,2.0,0.4,2013
Shou-De Lin,National Taiwan University,kdd,1.0,0.5,2014
Shou-De Lin,National Taiwan University,kdd,2.0,0.66667,2015
Shou-De Lin,National Taiwan University,naacl,1.0,0.25,2019
Shou-De Lin,National Taiwan University,nips,1.0,0.2,2014
Shou-De Lin,National Taiwan University,nips,1.0,0.33333,2015
Shou-De Lin,National Taiwan University,nips,1.0,0.2,2017
Shou-De Lin,National Taiwan University,nips,1.0,0.16667,2018
Shou-De Lin,National Taiwan University,tcss,1.0,0.5,2018
Shou-De Lin,National Taiwan University,www,1.0,0.2,2019
Shrisha Rao,International Institute of Information Technology,ijcai,1.0,0.33333,2020
Shrisha Rao,International Institute of Information Technology,ismb,1.0,0.25,2020
Shrisha Rao,International Institute of Information Technology,tcss,1.0,0.5,2018
Shuai Cao,Anhui University,tcss,1.0,0.16667,2021
Shui Yu,University Of Technology Sydney,tcss,1.0,0.2,2015
Shui Yu,University Of Technology Sydney,tcss,1.0,0.2,2018
Shui Yu,University Of Technology Sydney,tcss,2.0,0.4,2019
Shui Yu,University Of Technology Sydney,tcss,1.0,0.2,2020
Shui Yu,University Of Technology Sydney,tcss,2.0,0.36667,2021
Shujuan Ji,Shandong University of Science and Technology,tcss,1.0,0.2,2021
Shuo Yu,Dalian University of Technology,tcss,1.0,0.33333,2019
Shuo Yu,Dalian University of Technology,tcss,2.0,0.33333,2021
Sibel Adali,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,2017
Sibel Adali,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,2019
Sibel Adali,Rensselaer Polytechnic Institute,aaai,1.0,0.33333,2021
Sibel Adali,Rensselaer Polytechnic Institute,icde,1.0,0.5,1995
Sibel Adali,Rensselaer Polytechnic Institute,ijcai,1.0,0.16667,2019
Sibel Adali,Rensselaer Polytechnic Institute,sigmod,1.0,0.25,1996
Sibel Adali,Rensselaer Polytechnic Institute,sigmod,1.0,0.25,1998
Sibel Adali,Rensselaer Polytechnic Institute,sigmod,1.0,0.33333,1999
Sibel Adali,Rensselaer Polytechnic Institute,tsc,1.0,0.2,2019
Sibel Adali,Rensselaer Polytechnic Institute,www,1.0,0.33333,2012
Siddhartha Bhattacharyya,Christ University,kdd,1.0,1.0,2000
Siddhartha Bhattacharyya,Christ University,socnet,1.0,0.5,2010
Siddhartha Bhattacharyya,Christ University,tcss,1.0,0.33333,2020
Sijian Lv,Hunan University of Technology and Business,tcss,1.0,0.16667,2021
Silke Adam,Universitat Bern,socnet,1.0,0.125,2018
Silvio Romero de Lemos Meira,Federal University of Pernambuco,tcss,1.0,0.16667,2020
Skyler J. Cranmer,Ohio State University,socnet,1.0,0.33333,2014
Skyler J. Cranmer,Ohio State University,socnet,1.0,0.2,2017
Skyler J. Cranmer,Ohio State University,socnet,1.0,0.33333,2020
Somanath Tripathy,Indian Institute of Technology Patna,tcss,1.0,0.5,2021
Sourav Kumar Dandapat,Indian Institute of Technology Patna,chiconf,1.0,0.2,2015
Sourav Kumar Dandapat,Indian Institute of Technology Patna,tcss,2.0,0.45,2019
Sourav Kumar Dandapat,Indian Institute of Technology Patna,tcss,2.0,0.45,2020
Stamatios Giannoulakis,Cyprus University of Technology,tcss,1.0,0.5,2019
Stefano Nasini,IESEG School of Management,socnet,1.0,0.33333,2017
Stephen G. Eubank,Virginia Tech,sc,1.0,0.2,2008
Stephen G. Eubank,Virginia Tech,socnet,1.0,0.25,2007
Stephen G. Eubank,Virginia Tech,soda,1.0,0.2,2004
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.33333,2001
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.25,2003
Stephen P. Borgatti,University of Kentucky,socnet,3.0,2.0,2005
Stephen P. Borgatti,University of Kentucky,socnet,2.0,0.83333,2006
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.5,2010
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.5,2012
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.5,2013
Stephen P. Borgatti,University of Kentucky,socnet,2.0,0.66667,2014
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.33333,2016
Stephen P. Borgatti,University of Kentucky,socnet,1.0,0.33333,2017
Stephen P. Borgatti,University of Kentucky,socnet,2.0,0.45,2018
Stephen P. Borgatti,University of Kentucky,socnet,2.0,0.83333,2020
Stijn Ruiter,Utrecht University,socnet,1.0,0.33333,2020
Subrata Nandi,KL University,icde,1.0,0.25,2000
Subrata Nandi,KL University,tcss,1.0,0.125,2020
Sudip Misra,Indian Institute of Technology Kharagpur,tcss,1.0,0.33333,2016
Suman Kundu,IIT Jodhpur,tcss,1.0,0.5,2018
Surya Nepal,CSIRO,acl,1.0,0.25,2018
Surya Nepal,CSIRO,acl,1.0,0.25,2019
Surya Nepal,CSIRO,ccs,1.0,0.14286,2018
Surya Nepal,CSIRO,dac,1.0,0.25,2020
Surya Nepal,CSIRO,icde,1.0,0.5,1999
Surya Nepal,CSIRO,icse,1.0,0.14286,2021
Surya Nepal,CSIRO,ijcai,1.0,0.11111,2020
Surya Nepal,CSIRO,micro,1.0,0.16667,2020
Surya Nepal,CSIRO,ndss,2.0,0.26786,2021
Surya Nepal,CSIRO,tcss,1.0,0.14286,2021
Susan Banducci,University of Exeter,socnet,1.0,0.16667,2018
Susan Bastani,Alzahra University,socnet,1.0,1.0,2007
Susan Bastani,Alzahra University,socnet,1.0,0.33333,2015
Susan C. Herring,Indiana University,tsc,1.0,0.5,2020
Susan Gasson,Drexel University,tsc,1.0,0.5,2018
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,tcss,1.0,0.33333,2018
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,tcss,1.0,0.25,2019
Susanta Chakraborty,Indian Institute of Engineering Science and Technology,tcss,1.0,0.33333,2020
Sven Banisch,Bielefeld University,socnet,1.0,0.33333,2012
Svitlana Volkova,Johns Hopkins University,aaai,1.0,0.5,2015
Svitlana Volkova,Johns Hopkins University,acl,2.0,0.53333,2013
Svitlana Volkova,Johns Hopkins University,acl,1.0,0.33333,2014
Svitlana Volkova,Johns Hopkins University,acl,1.0,0.5,2016
Svitlana Volkova,Johns Hopkins University,acl,2.0,0.5,2017
Svitlana Volkova,Johns Hopkins University,acl,1.0,0.33333,2018
Svitlana Volkova,Johns Hopkins University,emnlp,1.0,0.33333,2013
Svitlana Volkova,Johns Hopkins University,emnlp,1.0,0.2,2017
Svitlana Volkova,Johns Hopkins University,naacl,1.0,0.2,2013
Svitlana Volkova,Johns Hopkins University,tcss,1.0,0.33333,2018
Svitlana Volkova,Johns Hopkins University,www,1.0,0.33333,2019
Taesik Gong,KAIST,sensys,1.0,0.25,2019
Taesik Gong,KAIST,tsc,1.0,0.1,2020
Taesik Gong,KAIST,ubicomp,1.0,0.25,2019
Taha Yasseri,University of Oxford,socnet,1.0,0.5,2020
Tahereh Dehdarirad,Chalmers University of Technology,socnet,1.0,0.33333,2017
Takanobu Mizuta,SPARX Asset Management Co., Ltd.,tcss,1.0,0.33333,2020
Tanima Dutta,Indian Institute of Technology Indore,tcss,1.0,0.33333,2021
Tapan Chowdhury,Techno Main Salt Lake,tcss,1.0,0.25,2019
Tapan Kumar Saha,CSIRO,tcss,1.0,0.16667,2018
Tasos Dagiuklas,London South Bank University,tcss,1.0,0.16667,2020
Terrence D. Jorgensen,University of Amsterdam,socnet,1.0,0.25,2018
Theo van Tilburg,Vrije Universiteit Amsterdam,socnet,1.0,0.5,1999
Theo van Tilburg,Vrije Universiteit Amsterdam,socnet,1.0,0.33333,2007
Thomas Lux,Virginia Polytechnic Institute and State University,socnet,1.0,0.5,2017
Thomas N. Friemel,Universitat Zurich,socnet,1.0,1.0,2012
Thomas U. Grund,University College Dublin,socnet,1.0,1.0,2012
Thomas U. Grund,University College Dublin,socnet,1.0,0.5,2020
Thomas V. Pollet,Northumbria University,socnet,1.0,0.25,2009
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2003
Thomas W. Valente,University of Southern California,socnet,1.0,1.0,2007
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2010
Thomas W. Valente,University of Southern California,socnet,1.0,0.33333,2011
Thomas W. Valente,University of Southern California,socnet,1.0,0.2,2013
Thomas W. Valente,University of Southern California,socnet,1.0,0.5,2016
Thomas W. Valente,University of Southern California,socnet,2.0,0.66667,2017
Tianchong Gao,Purdue University,tcss,1.0,0.25,2018
Tiantian Chen,The University of Texas at Dallas,tcss,1.0,0.2,2019
Tianyu Qiu,Hong Kong University of Science and Technology,tcss,1.0,0.125,2018
Tijs A. van den Broek,Vrije Universiteit Amsterdam,emnlp,1.0,0.2,2015
Tijs A. van den Broek,Vrije Universiteit Amsterdam,socnet,1.0,0.2,2019
Tim Weninger,University of Notre Dame,aaai,1.0,0.5,2017
Tim Weninger,University of Notre Dame,aaai,1.0,0.5,2018
Tim Weninger,University of Notre Dame,aaai,1.0,0.33333,2021
Tim Weninger,University of Notre Dame,acl,1.0,0.33333,2018
Tim Weninger,University of Notre Dame,sigir,1.0,0.2,2011
Tim Weninger,University of Notre Dame,tcss,1.0,0.33333,2017
Tim Weninger,University of Notre Dame,tcss,1.0,0.33333,2018
Tim Weninger,University of Notre Dame,tcss,1.0,0.25,2021
Tim Weninger,University of Notre Dame,vldb,1.0,0.25,2011
Tim Weninger,University of Notre Dame,www,1.0,0.33333,2010
Timon Elmer,University of Groningen,socnet,1.0,0.14286,2021
Tobias H. Stark,Utrecht University,socnet,1.0,0.25,2013
Tobias H. Stark,Utrecht University,socnet,1.0,0.25,2016
Tobias H. Stark,Utrecht University,socnet,1.0,0.5,2017
Tobias H. Stark,Utrecht University,socnet,1.0,0.5,2021
Todd C. Lehmann,US Air Force,socnet,1.0,0.33333,2015
Tom A. B. Snijders,University of Oxford,socnet,1.0,0.33333,1999
Tom A. B. Snijders,University of Oxford,socnet,1.0,0.5,2005
Tom A. B. Snijders,University of Oxford,socnet,2.0,0.7,2007
Tom A. B. Snijders,University of Oxford,socnet,2.0,0.53333,2010
Tom A. B. Snijders,University of Oxford,socnet,3.0,0.59286,2012
Tom A. B. Snijders,University of Oxford,socnet,1.0,0.33333,2013
Tom A. B. Snijders,University of Oxford,socnet,2.0,0.83333,2017
Tom A. B. Snijders,University of Oxford,socnet,1.0,0.25,2020
Trevor I. Fenner,University of London,socnet,1.0,0.33333,2007
Trevor I. Fenner,University of London,stoc,1.0,0.33333,1985
Ujjwal Maulik,Jadavpur University,tcss,1.0,0.33333,2016
Ulrik Brandes,ETH Zurich,kdd,1.0,0.25,2013
Ulrik Brandes,ETH Zurich,socnet,1.0,1.0,2008
Ulrik Brandes,ETH Zurich,socnet,1.0,0.16667,2010
Ulrik Brandes,ETH Zurich,socnet,1.0,0.33333,2012
Ulrik Brandes,ETH Zurich,socnet,1.0,0.33333,2016
Ulrik Brandes,ETH Zurich,socnet,1.0,0.33333,2017
Ulrik Brandes,ETH Zurich,tcss,1.0,0.25,2016
Ulrik Brandes,ETH Zurich,vis,1.0,0.5,2011
Ulrik Brandes,ETH Zurich,vis,2.0,0.75,2012
Ulrik Brandes,ETH Zurich,vis,1.0,0.16667,2017
Ulrik Brandes,ETH Zurich,vis,1.0,0.2,2019
Ulrik Brandes,ETH Zurich,wine,1.0,0.33333,2008
Ulrik Brandes,ETH Zurich,www,1.0,0.25,2009
Uwe Matzat,Eindhoven University of Technology,socnet,1.0,1.0,2004
Uwe Matzat,Eindhoven University of Technology,socnet,1.0,0.5,2010
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.33333,1992
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.25,2005
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.33333,2006
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.33333,2007
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.25,2008
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.25,2018
V. S. Subrahmanian,University of Maryland,aaai,1.0,0.25,2021
V. S. Subrahmanian,University of Maryland,icde,1.0,0.33333,1996
V. S. Subrahmanian,University of Maryland,icde,1.0,0.33333,1998
V. S. Subrahmanian,University of Maryland,icde,1.0,0.33333,2003
V. S. Subrahmanian,University of Maryland,icde,1.0,0.33333,2005
V. S. Subrahmanian,University of Maryland,icde,1.0,0.25,2009
V. S. Subrahmanian,University of Maryland,ijcai,1.0,0.5,2001
V. S. Subrahmanian,University of Maryland,ijcai,1.0,0.33333,2003
V. S. Subrahmanian,University of Maryland,ijcai,3.0,1.0,2005
V. S. Subrahmanian,University of Maryland,ijcai,2.0,0.45,2007
V. S. Subrahmanian,University of Maryland,ijcai,1.0,0.2,2011
V. S. Subrahmanian,University of Maryland,ijcai,3.0,0.47619,2019
V. S. Subrahmanian,University of Maryland,kdd,1.0,0.2,2014
V. S. Subrahmanian,University of Maryland,kdd,1.0,0.33333,2015
V. S. Subrahmanian,University of Maryland,kdd,1.0,0.25,2016
V. S. Subrahmanian,University of Maryland,kdd,1.0,0.25,2019
V. S. Subrahmanian,University of Maryland,oakland,1.0,0.33333,1997
V. S. Subrahmanian,University of Maryland,pods,1.0,0.25,1992
V. S. Subrahmanian,University of Maryland,sigmod,2.0,0.66667,1993
V. S. Subrahmanian,University of Maryland,sigmod,1.0,0.25,1995
V. S. Subrahmanian,University of Maryland,sigmod,1.0,0.25,1996
V. S. Subrahmanian,University of Maryland,sigmod,1.0,0.25,1997
V. S. Subrahmanian,University of Maryland,sigmod,1.0,0.25,1998
V. S. Subrahmanian,University of Maryland,sigmod,1.0,0.33333,1999
V. S. Subrahmanian,University of Maryland,sigmod,1.0,0.33333,2004
V. S. Subrahmanian,University of Maryland,socnet,1.0,0.33333,2013
V. S. Subrahmanian,University of Maryland,tcss,2.0,0.75,2014
V. S. Subrahmanian,University of Maryland,tcss,1.0,0.25,2015
V. S. Subrahmanian,University of Maryland,tcss,1.0,0.33333,2018
V. S. Subrahmanian,University of Maryland,tcss,1.0,0.25,2019
V. S. Subrahmanian,University of Maryland,tcss,2.0,0.30952,2020
V. S. Subrahmanian,University of Maryland,www,1.0,0.33333,2008
V. S. Subrahmanian,University of Maryland,www,1.0,0.25,2017
Valentin Danchev,University of Essex,socnet,1.0,0.5,2018
Valerio Arnaboldi,California Institute of Technology,socnet,1.0,0.25,2015
Vanessa M. Escobar,Booz Allen,socnet,1.0,0.16667,2016
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.33333,2007
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.25,2008
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.33333,2010
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.25,2011
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.5,2013
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.5,2016
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.33333,2019
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.25,2020
Vasant G. Honavar,Pennsylvania State University,aaai,1.0,0.25,2021
Vasant G. Honavar,Pennsylvania State University,emnlp,1.0,0.5,2012
Vasant G. Honavar,Pennsylvania State University,icml,1.0,0.5,1999
Vasant G. Honavar,Pennsylvania State University,icml,1.0,0.5,2003
Vasant G. Honavar,Pennsylvania State University,ijcai,1.0,0.5,1989
Vasant G. Honavar,Pennsylvania State University,ijcai,1.0,0.5,2011
Vasant G. Honavar,Pennsylvania State University,ijcai,1.0,0.2,2019
Vasant G. Honavar,Pennsylvania State University,ismb,1.0,0.33333,2004
Vasant G. Honavar,Pennsylvania State University,kdd,1.0,0.33333,2001
Vasant G. Honavar,Pennsylvania State University,nips,1.0,0.25,2013
Vasant G. Honavar,Pennsylvania State University,tcss,1.0,0.33333,2016
Vasant G. Honavar,Pennsylvania State University,www,1.0,0.25,2019
Vasant G. Honavar,Pennsylvania State University,www,1.0,0.2,2020
Vasant G. Honavar,Pennsylvania State University,www,1.0,0.2,2021
Vasileios Karyotis,Ionian University,tcss,1.0,0.25,2018
Vasileios Karyotis,Ionian University,tcss,2.0,0.5,2021
Vicki Stover Hertzberg,Emory University,emnlp,1.0,0.16667,2020
Vicki Stover Hertzberg,Emory University,socnet,1.0,0.16667,2017
Victor C. M. Leung,Shenzhen University,mobicom,1.0,0.33333,1998
Victor C. M. Leung,Shenzhen University,tcss,1.0,0.14286,2020
Victor O. K. Li,University of Hong Kong,aaai,3.0,0.91667,2018
Victor O. K. Li,University of Hong Kong,aaai,2.0,0.53333,2020
Victor O. K. Li,University of Hong Kong,aaai,2.0,0.83333,2021
Victor O. K. Li,University of Hong Kong,acl,1.0,0.5,2015
Victor O. K. Li,University of Hong Kong,acl,1.0,0.25,2016
Victor O. K. Li,University of Hong Kong,acl,1.0,0.25,2017
Victor O. K. Li,University of Hong Kong,acl,1.0,0.25,2019
Victor O. K. Li,University of Hong Kong,emnlp,1.0,0.33333,2017
Victor O. K. Li,University of Hong Kong,emnlp,2.0,0.45,2018
Victor O. K. Li,University of Hong Kong,emnlp,1.0,0.25,2020
Victor O. K. Li,University of Hong Kong,icde,1.0,0.5,1986
Victor O. K. Li,University of Hong Kong,icde,1.0,0.5,1987
Victor O. K. Li,University of Hong Kong,icde,2.0,1.0,1988
Victor O. K. Li,University of Hong Kong,icde,1.0,0.33333,1991
Victor O. K. Li,University of Hong Kong,ijcai,1.0,0.25,2020
Victor O. K. Li,University of Hong Kong,naacl,1.0,0.25,2018
Victor O. K. Li,University of Hong Kong,pods,1.0,0.5,1987
Victor O. K. Li,University of Hong Kong,sigmetrics,1.0,0.25,2014
Victor O. K. Li,University of Hong Kong,tcss,1.0,0.25,2017
Victor O. K. Li,University of Hong Kong,tcss,1.0,0.33333,2018
Victor O. K. Li,University of Hong Kong,ubicomp,1.0,0.14286,2018
Victor O. K. Li,University of Hong Kong,vldb,1.0,0.5,1984
Victor R. L. Shen,National Taipei University,tcss,1.0,0.2,2018
Victor R. Prybutok,University of North Texas,socnet,1.0,0.25,2018
Victor S. Sheng,Texas Tech University,aaai,1.0,0.5,2006
Victor S. Sheng,Texas Tech University,aaai,3.0,1.3333,2013
Victor S. Sheng,Texas Tech University,aaai,2.0,0.625,2019
Victor S. Sheng,Texas Tech University,aaai,1.0,0.25,2020
Victor S. Sheng,Texas Tech University,icde,1.0,0.16667,2021
Victor S. Sheng,Texas Tech University,icml,1.0,0.5,2006
Victor S. Sheng,Texas Tech University,ijcai,1.0,0.33333,2015
Victor S. Sheng,Texas Tech University,ijcai,2.0,0.25,2019
Victor S. Sheng,Texas Tech University,ijcai,1.0,0.125,2020
Victor S. Sheng,Texas Tech University,kdd,1.0,0.25,2006
Victor S. Sheng,Texas Tech University,kdd,1.0,0.5,2007
Victor S. Sheng,Texas Tech University,kdd,1.0,0.33333,2008
Victor S. Sheng,Texas Tech University,kdd,1.0,0.25,2020
Victor S. Sheng,Texas Tech University,tcss,1.0,0.14286,2021
Victor S. Sheng,Texas Tech University,www,1.0,0.125,2019
Victor S. Sheng,Texas Tech University,www,1.0,0.125,2020
Victor S. Sheng,Texas Tech University,www,1.0,0.14286,2021
Vijay Kumar Mago,Lakehead University,ijcai,1.0,0.5,2007
Vijay Kumar Mago,Lakehead University,tcss,1.0,0.33333,2020
Vijay Kumar Mago,Lakehead University,tcss,1.0,0.25,2021
